"","V1","V2"
"84",0.88659793814433,0.865979381443299
"85",0.911917098445596,0.875647668393782
"86",0.912371134020619,0.902061855670103
"87",0.907216494845361,0.871134020618557
"88",0.896373056994819,0.870466321243523
"89",0.901554404145078,0.870466321243523
"90",0.875647668393782,0.860103626943005
"91",0.88659793814433,0.865979381443299
"92",0.906735751295337,0.880829015544041
"93",0.902061855670103,0.871134020618557
"94",0.927461139896373,0.880829015544041
"95",0.901554404145078,0.865284974093264
"96",0.902061855670103,0.865979381443299
"97",0.880829015544041,0.860103626943005
"98",0.89119170984456,0.870466321243523
"99",0.907216494845361,0.881443298969072
"100",0.891752577319588,0.891752577319588
"101",0.906735751295337,0.875647668393782
"102",0.896907216494845,0.860824742268041
"103",0.902061855670103,0.876288659793814
"104",0.896373056994819,0.870466321243523
"105",0.896373056994819,0.870466321243523
"106",0.902061855670103,0.891752577319588
"107",0.917098445595855,0.89119170984456
"108",0.896373056994819,0.886010362694301
"109",0.896907216494845,0.860824742268041
"110",0.88659793814433,0.876288659793814
"111",0.906735751295337,0.870466321243523
"112",0.911917098445596,0.875647668393782
"113",0.891752577319588,0.865979381443299
"114",0.902061855670103,0.871134020618557
"115",0.901554404145078,0.880829015544041
"116",0.911917098445596,0.865284974093264
"117",0.901554404145078,0.849740932642487
"118",0.917948717948718,0.887179487179487
"119",0.88659793814433,0.871134020618557
"120",0.886010362694301,0.870466321243523
"121",0.902061855670103,0.876288659793814
"122",0.906735751295337,0.875647668393782
"123",0.922279792746114,0.880829015544041
"124",0.896907216494845,0.865979381443299
"125",0.906735751295337,0.886010362694301
"126",0.881443298969072,0.871134020618557
"127",0.880829015544041,0.860103626943005
"128",0.880829015544041,0.849740932642487
"129",0.897435897435897,0.856410256410256
"130",0.901554404145078,0.865284974093264
"131",0.89119170984456,0.870466321243523
"132",0.896907216494845,0.855670103092783
"133",0.906735751295337,0.875647668393782
"134",0.886010362694301,0.870466321243523
"135",0.896907216494845,0.855670103092783
"136",0.902061855670103,0.871134020618557
"137",0.911917098445596,0.870466321243523
"138",0.896907216494845,0.860824742268041
"139",0.927835051546392,0.896907216494845
"140",0.89119170984456,0.870466321243523
"141",0.886010362694301,0.844559585492228
"142",0.922680412371134,0.896907216494845
"143",0.892307692307692,0.876923076923077
"144",0.88659793814433,0.871134020618557
"145",0.880829015544041,0.865284974093264
"146",0.896907216494845,0.860824742268041
"147",0.901554404145078,0.865284974093264
"148",0.911917098445596,0.880829015544041
"149",0.886010362694301,0.870466321243523
"150",0.906735751295337,0.886010362694301
"151",0.907216494845361,0.871134020618557
"152",0.901554404145078,0.875647668393782
"153",0.901554404145078,0.896373056994819
"154",0.882051282051282,0.856410256410256
"155",0.906735751295337,0.875647668393782
"156",0.901554404145078,0.870466321243523
"157",0.901554404145078,0.870466321243523
"158",0.902061855670103,0.88659793814433
"159",0.901554404145078,0.865284974093264
"160",0.891752577319588,0.871134020618557
"161",0.907216494845361,0.865979381443299
"162",0.902061855670103,0.881443298969072
"163",0.896907216494845,0.855670103092783
"164",0.902061855670103,0.881443298969072
"165",0.896907216494845,0.881443298969072
"166",0.896373056994819,0.89119170984456
"167",0.886010362694301,0.849740932642487
"168",0.89119170984456,0.860103626943005
"169",0.901554404145078,0.880829015544041
"170",0.901554404145078,0.875647668393782
"171",0.896907216494845,0.860824742268041
"172",0.917098445595855,0.901554404145078
"173",0.876288659793814,0.850515463917526
"174",0.917525773195876,0.88659793814433
"175",0.89119170984456,0.849740932642487
"176",0.917525773195876,0.865979381443299
"177",0.906735751295337,0.906735751295337
"178",0.88659793814433,0.855670103092783
"179",0.901554404145078,0.870466321243523
"180",0.89119170984456,0.865284974093264
"181",0.912371134020619,0.855670103092783
"182",0.891752577319588,0.865979381443299
"183",0.907216494845361,0.871134020618557
"184",0.917098445595855,0.870466321243523
"185",0.875647668393782,0.829015544041451
"186",0.88659793814433,0.865979381443299
"187",0.89119170984456,0.89119170984456
"188",0.901554404145078,0.880829015544041
"189",0.911917098445596,0.875647668393782
"190",0.88659793814433,0.845360824742268
"191",0.911917098445596,0.875647668393782
"192",0.906735751295337,0.875647668393782
"193",0.891752577319588,0.865979381443299
"194",0.917098445595855,0.89119170984456
"195",0.902061855670103,0.871134020618557
"196",0.912820512820513,0.882051282051282
"197",0.896907216494845,0.865979381443299
"198",0.901554404145078,0.875647668393782
"199",0.870466321243523,0.844559585492228
"200",0.896373056994819,0.875647668393782
