"","V1","V2"
"1",0.994845360824742,0.974226804123711
"2",0.994818652849741,0.984455958549223
"3",1,0.989637305699482
"4",0.994818652849741,0.979274611398964
"5",0.994845360824742,0.974226804123711
"6",0.994845360824742,0.989690721649485
"7",0.994818652849741,0.984455958549223
"8",0.989690721649485,0.979381443298969
"9",0.989637305699482,0.974093264248705
"10",0.994845360824742,0.979381443298969
"11",0.994871794871795,0.984615384615385
"12",0.989637305699482,0.984455958549223
"13",0.994818652849741,0.984455958549223
"14",0.989637305699482,0.974093264248705
"15",0.994818652849741,0.979274611398964
"16",0.994818652849741,0.979274611398964
"17",0.994871794871795,0.979487179487179
"18",0.994818652849741,0.979274611398964
"19",0.994845360824742,0.989690721649485
"20",0.989637305699482,0.974093264248705
"21",0.989637305699482,0.974093264248705
"22",0.994818652849741,0.979274611398964
"23",0.994818652849741,0.984455958549223
"24",0.984455958549223,0.974093264248705
"25",0.994845360824742,0.989690721649485
"26",0.994845360824742,0.989690721649485
"27",0.994871794871795,0.979487179487179
"28",1,0.979274611398964
"29",0.994845360824742,0.979381443298969
"30",0.989637305699482,0.984455958549223
"31",0.994818652849741,0.984455958549223
"32",0.98974358974359,0.979487179487179
"33",0.994845360824742,0.979381443298969
"34",0.989637305699482,0.974093264248705
"35",0.994818652849741,0.984455958549223
"36",0.994818652849741,0.979274611398964
"37",0.994845360824742,0.979381443298969
"38",0.989690721649485,0.974226804123711
"39",0.994818652849741,0.979274611398964
"40",1,0.984455958549223
"41",0.994818652849741,0.979274611398964
"42",0.994845360824742,0.989690721649485
"43",0.994818652849741,0.984455958549223
"44",0.994818652849741,0.984455958549223
"45",0.989690721649485,0.979381443298969
"46",0.994845360824742,0.979381443298969
"47",0.994845360824742,0.979381443298969
"48",0.994818652849741,0.979274611398964
"49",0.994818652849741,0.979274611398964
"50",0.984536082474227,0.969072164948454
"51",0.989637305699482,0.974093264248705
"52",0.994845360824742,0.989690721649485
"53",0.994871794871795,0.984615384615385
"54",0.984455958549223,0.968911917098446
"55",0.994845360824742,0.979381443298969
"56",0.994845360824742,0.984536082474227
"57",0.994818652849741,0.979274611398964
"58",0.989637305699482,0.984455958549223
"59",0.994818652849741,0.974093264248705
"60",1,0.984455958549223
"61",0.989690721649485,0.979381443298969
"62",0.989637305699482,0.979274611398964
"63",0.994818652849741,0.979274611398964
"64",1,0.989690721649485
"65",0.994845360824742,0.979381443298969
"66",0.989637305699482,0.984455958549223
"67",0.989637305699482,0.984455958549223
"68",0.994845360824742,0.984536082474227
"69",0.994845360824742,0.979381443298969
"70",0.994818652849741,0.979274611398964
"71",0.994845360824742,0.979381443298969
"72",0.994845360824742,0.979381443298969
"73",0.994818652849741,0.984455958549223
"74",0.994818652849741,0.979274611398964
"75",0.984455958549223,0.974093264248705
"76",0.994818652849741,0.984455958549223
"77",0.989637305699482,0.979274611398964
"78",0.994845360824742,0.984536082474227
"79",0.994845360824742,0.989690721649485
"80",0.994845360824742,0.979381443298969
"81",0.994818652849741,0.979274611398964
"82",0.989690721649485,0.984536082474227
"83",0.994845360824742,0.979381443298969
"84",0.989690721649485,0.979381443298969
"85",1,0.984455958549223
"86",0.984536082474227,0.969072164948454
"87",0.994845360824742,0.979381443298969
"88",0.994818652849741,0.989637305699482
"89",0.994818652849741,0.979274611398964
"90",0.994818652849741,0.984455958549223
"91",0.994845360824742,0.989690721649485
"92",0.994818652849741,0.984455958549223
"93",0.994845360824742,0.989690721649485
"94",0.989637305699482,0.974093264248705
"95",0.989637305699482,0.979274611398964
"96",0.994845360824742,0.979381443298969
"97",0.994818652849741,0.984455958549223
"98",1,0.984455958549223
"99",0.994845360824742,0.974226804123711
"100",0.994845360824742,0.979381443298969
"101",0.994818652849741,0.979274611398964
"102",0.984536082474227,0.969072164948454
"103",1,0.989690721649485
"104",0.994818652849741,0.984455958549223
"105",0.989637305699482,0.979274611398964
"106",0.994845360824742,0.979381443298969
"107",0.989637305699482,0.984455958549223
"108",0.989637305699482,0.974093264248705
"109",0.994845360824742,0.989690721649485
"110",0.994845360824742,0.979381443298969
"111",0.994818652849741,0.979274611398964
"112",0.994818652849741,0.984455958549223
"113",0.994845360824742,0.984536082474227
"114",1,0.984536082474227
"115",0.994818652849741,0.984455958549223
"116",0.989637305699482,0.979274611398964
"117",0.984455958549223,0.974093264248705
"118",0.994871794871795,0.98974358974359
"119",0.994845360824742,0.979381443298969
"120",0.989637305699482,0.968911917098446
"121",0.994845360824742,0.979381443298969
"122",0.979274611398964,0.968911917098446
"123",1,0.984455958549223
"124",0.994845360824742,0.989690721649485
"125",0.989637305699482,0.974093264248705
"126",0.994845360824742,0.984536082474227
"127",0.994818652849741,0.989637305699482
"128",0.994818652849741,0.974093264248705
"129",0.98974358974359,0.974358974358974
"130",0.994818652849741,0.979274611398964
"131",0.994818652849741,0.984455958549223
"132",0.994845360824742,0.989690721649485
"133",0.989637305699482,0.974093264248705
"134",0.984455958549223,0.974093264248705
"135",0.994845360824742,0.979381443298969
"136",0.994845360824742,0.979381443298969
"137",0.994818652849741,0.968911917098446
"138",1,0.989690721649485
"139",0.989690721649485,0.974226804123711
"140",0.994818652849741,0.979274611398964
"141",0.994818652849741,0.989637305699482
"142",0.984536082474227,0.974226804123711
"143",0.994871794871795,0.979487179487179
"144",0.994845360824742,0.989690721649485
"145",0.994818652849741,0.979274611398964
"146",0.994845360824742,0.974226804123711
"147",0.994818652849741,0.979274611398964
"148",1,0.989637305699482
"149",0.989637305699482,0.974093264248705
"150",0.984455958549223,0.968911917098446
"151",0.989690721649485,0.974226804123711
"152",0.994818652849741,0.979274611398964
"153",0.994818652849741,0.984455958549223
"154",0.994871794871795,0.979487179487179
"155",0.989637305699482,0.974093264248705
"156",0.994818652849741,0.984455958549223
"157",0.994818652849741,0.979274611398964
"158",0.984536082474227,0.974226804123711
"159",0.994818652849741,0.984455958549223
"160",0.994845360824742,0.989690721649485
"161",0.994845360824742,0.984536082474227
"162",0.994845360824742,0.984536082474227
"163",0.989690721649485,0.979381443298969
"164",0.994845360824742,0.979381443298969
"165",0.989690721649485,0.974226804123711
"166",0.989637305699482,0.974093264248705
"167",0.994818652849741,0.979274611398964
"168",0.994818652849741,0.984455958549223
"169",1,0.989637305699482
"170",0.989637305699482,0.979274611398964
"171",0.994845360824742,0.979381443298969
"172",0.989637305699482,0.974093264248705
"173",0.994845360824742,0.984536082474227
"174",0.989690721649485,0.974226804123711
"175",0.994818652849741,0.979274611398964
"176",1,0.989690721649485
"177",0.994818652849741,0.984455958549223
"178",0.994845360824742,0.984536082474227
"179",0.994818652849741,0.979274611398964
"180",0.989637305699482,0.984455958549223
"181",0.989690721649485,0.974226804123711
"182",0.994845360824742,0.984536082474227
"183",0.989690721649485,0.979381443298969
"184",0.989637305699482,0.974093264248705
"185",0.994818652849741,0.984455958549223
"186",0.994845360824742,0.984536082474227
"187",0.994818652849741,0.984455958549223
"188",0.989637305699482,0.974093264248705
"189",0.994818652849741,0.989637305699482
"190",0.994845360824742,0.979381443298969
"191",0.989637305699482,0.984455958549223
"192",0.994818652849741,0.979274611398964
"193",0.994845360824742,0.989690721649485
"194",0.979274611398964,0.974093264248705
"195",0.989690721649485,0.974226804123711
"196",0.994871794871795,0.979487179487179
"197",0.994845360824742,0.979381443298969
"198",0.989637305699482,0.974093264248705
"199",0.994818652849741,0.979274611398964
"200",1,0.994818652849741
