"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"16",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482
"17",0.994871794871795,0.994871794871795,0.994871794871795,0.994871794871795,0.984615384615385,0.98974358974359,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.979487179487179,0.984615384615385,0.984615384615385,0.98974358974359,0.98974358974359,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385,0.984615384615385
"18",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964,0.974093264248705,0.979274611398964,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.989637305699482
"19",0.994845360824742,0.989690721649485,1,1,0.984536082474227,0.989690721649485,0.979381443298969,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.994845360824742,0.994845360824742,0.979381443298969,0.989690721649485,0.989690721649485,0.989690721649485,0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485
"20",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.984455958549223,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.979274611398964,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482
"21",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.979274611398964,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.979274611398964,0.984455958549223,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223
"22",0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.974093264248705,0.974093264248705,0.974093264248705,0.979274611398964,0.979274611398964,0.979274611398964,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223
"23",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223
"24",0.989637305699482,0.989637305699482,0.994818652849741,0.994818652849741,0.979274611398964,0.979274611398964,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482
"25",0.994845360824742,0.989690721649485,1,1,0.979381443298969,0.994845360824742,0.989690721649485,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.994845360824742
"26",0.989690721649485,0.984536082474227,0.994845360824742,0.994845360824742,0.974226804123711,0.979381443298969,0.984536082474227,0.979381443298969,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.979381443298969,0.974226804123711,0.974226804123711,0.974226804123711,0.979381443298969,0.979381443298969,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485
"27",0.994871794871795,0.994871794871795,0.994871794871795,0.994871794871795,0.984615384615385,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.984615384615385,0.98974358974359
"28",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741
"29",0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.984536082474227,0.989690721649485
"30",0.994818652849741,1,0.994818652849741,0.994818652849741,0.979274611398964,0.968911917098446,0.968911917098446,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.979274611398964,0.984455958549223,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482
"31",0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.974093264248705,0.968911917098446,0.968911917098446,0.984455958549223,0.979274611398964,0.984455958549223,0.984455958549223,0.989637305699482,0.979274611398964,0.989637305699482,0.989637305699482,0.979274611398964,0.963730569948187,0.963730569948187,0.974093264248705,0.974093264248705,0.979274611398964,0.979274611398964,0.979274611398964,0.984455958549223,0.979274611398964,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.984455958549223
"32",0.994871794871795,0.994871794871795,0.994871794871795,0.994871794871795,0.984615384615385,0.98974358974359,0.984615384615385,0.984615384615385,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.984615384615385,0.984615384615385,0.98974358974359
"33",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485
"34",0.989637305699482,0.989637305699482,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.979274611398964,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482
"35",0.989637305699482,0.989637305699482,1,1,0.979274611398964,0.968911917098446,0.974093264248705,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.974093264248705,0.974093264248705,0.984455958549223,0.984455958549223,0.984455958549223,0.994818652849741,0.979274611398964,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482
"36",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.979274611398964,0.984455958549223,0.979274611398964,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482
"37",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.974226804123711,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485
"38",0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.979381443298969,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227
"39",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482
"40",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.979274611398964,0.979274611398964,0.984455958549223,0.989637305699482,0.994818652849741,0.984455958549223,0.984455958549223,0.989637305699482,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.994818652849741,0.994818652849741
"41",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482
"42",0.989690721649485,0.984536082474227,1,1,0.974226804123711,0.974226804123711,0.979381443298969,0.989690721649485,0.979381443298969,0.979381443298969,0.979381443298969,0.989690721649485,0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.974226804123711,0.974226804123711,0.974226804123711,0.974226804123711,0.974226804123711,0.989690721649485,0.984536082474227,0.979381443298969,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.994845360824742
"43",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223
"44",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.974093264248705,0.979274611398964,0.979274611398964,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482
"45",0.994845360824742,1,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485
"46",0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.984536082474227,0.984536082474227,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.974226804123711,0.974226804123711,0.974226804123711,0.974226804123711,0.979381443298969,0.979381443298969,0.974226804123711,0.979381443298969,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.984536082474227,0.989690721649485
"47",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.979381443298969,0.979381443298969,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227
"48",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.994818652849741,0.994818652849741,0.989637305699482,0.974093264248705,0.974093264248705,0.979274611398964,0.984455958549223,0.989637305699482,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.994818652849741,0.994818652849741,0.994818652849741
"49",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482
"50",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.979381443298969,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.969072164948454,0.969072164948454,0.979381443298969,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485
"51",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.984455958549223,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482
"52",0.989690721649485,0.984536082474227,1,1,0.984536082474227,0.979381443298969,0.979381443298969,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.984536082474227,0.979381443298969,0.979381443298969,0.984536082474227,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.994845360824742,0.994845360824742,0.984536082474227,0.989690721649485,0.984536082474227
"53",0.994871794871795,0.994871794871795,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.984615384615385,0.979487179487179,0.979487179487179,0.979487179487179,0.984615384615385,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.98974358974359,0.98974358974359
"54",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.984455958549223,0.984455958549223,0.979274611398964,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482
"55",0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.969072164948454,0.974226804123711,0.969072164948454,0.979381443298969,0.974226804123711,0.984536082474227,0.979381443298969,0.984536082474227,0.979381443298969,0.984536082474227,0.989690721649485,0.979381443298969,0.963917525773196,0.969072164948454,0.969072164948454,0.974226804123711,0.974226804123711,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.984536082474227,0.984536082474227,0.984536082474227
"56",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.984536082474227,0.984536082474227,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969,0.979381443298969,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227
"57",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964,0.979274611398964,0.979274611398964,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482
